Year,Reg,Group,BrOAa15,BrOAa16,BrOAa17,BrOAa18,BrOAa19,BrOAa20,BrOAa21,BrOAa22,BrOAa23,BrOAa24,BrOAa25,BrOAa26,BrOAa27,BrOAa28,BrOAa29,BrOAa30,BrOAa31,BrOAa32,BrOAa33,BrOAa34,BrOAa35,BrOAa36,BrOAa37,BrOAa38,BrOAa39,BrOAa40,BrOAa41,BrOAa42,BrOAa43,BrOAa44,BrOAa45,BrOAa46,BrOAa47,BrOAa48,BrOAa49,BrOAa50,BrOAa51,BrOAa52,BrOAa53,BrOAa54,BrOAa55,BrO1a15,BrO1a16,BrO1a17,BrO1a18,BrO1a19,BrO1a20,BrO1a21,BrO1a22,BrO1a23,BrO1a24,BrO1a25,BrO1a26,BrO1a27,BrO1a28,BrO1a29,BrO1a30,BrO1a31,BrO1a32,BrO1a33,BrO1a34,BrO1a35,BrO1a36,BrO1a37,BrO1a38,BrO1a39,BrO1a40,BrO1a41,BrO1a42,BrO1a43,BrO1a44,BrO1a45,BrO1a46,BrO1a47,BrO1a48,BrO1a49,BrO1a50,BrO1a51,BrO1a52,BrO1a53,BrO1a54,BrO1a55,BrO2a15,BrO2a16,BrO2a17,BrO2a18,BrO2a19,BrO2a20,BrO2a21,BrO2a22,BrO2a23,BrO2a24,BrO2a25,BrO2a26,BrO2a27,BrO2a28,BrO2a29,BrO2a30,BrO2a31,BrO2a32,BrO2a33,BrO2a34,BrO2a35,BrO2a36,BrO2a37,BrO2a38,BrO2a39,BrO2a40,BrO2a41,BrO2a42,BrO2a43,BrO2a44,BrO2a45,BrO2a46,BrO2a47,BrO2a48,BrO2a49,BrO2a50,BrO2a51,BrO2a52,BrO2a53,BrO2a54,BrO2a55,BrO3a15,BrO3a16,BrO3a17,BrO3a18,BrO3a19,BrO3a20,BrO3a21,BrO3a22,BrO3a23,BrO3a24,BrO3a25,BrO3a26,BrO3a27,BrO3a28,BrO3a29,BrO3a30,BrO3a31,BrO3a32,BrO3a33,BrO3a34,BrO3a35,BrO3a36,BrO3a37,BrO3a38,BrO3a39,BrO3a40,BrO3a41,BrO3a42,BrO3a43,BrO3a44,BrO3a45,BrO3a46,BrO3a47,BrO3a48,BrO3a49,BrO3a50,BrO3a51,BrO3a52,BrO3a53,BrO3a54,BrO3a55,BrO4a15,BrO4a16,BrO4a17,BrO4a18,BrO4a19,BrO4a20,BrO4a21,BrO4a22,BrO4a23,BrO4a24,BrO4a25,BrO4a26,BrO4a27,BrO4a28,BrO4a29,BrO4a30,BrO4a31,BrO4a32,BrO4a33,BrO4a34,BrO4a35,BrO4a36,BrO4a37,BrO4a38,BrO4a39,BrO4a40,BrO4a41,BrO4a42,BrO4a43,BrO4a44,BrO4a45,BrO4a46,BrO4a47,BrO4a48,BrO4a49,BrO4a50,BrO4a51,BrO4a52,BrO4a53,BrO4a54,BrO4a55,BrO5a15,BrO5a16,BrO5a17,BrO5a18,BrO5a19,BrO5a20,BrO5a21,BrO5a22,BrO5a23,BrO5a24,BrO5a25,BrO5a26,BrO5a27,BrO5a28,BrO5a29,BrO5a30,BrO5a31,BrO5a32,BrO5a33,BrO5a34,BrO5a35,BrO5a36,BrO5a37,BrO5a38,BrO5a39,BrO5a40,BrO5a41,BrO5a42,BrO5a43,BrO5a44,BrO5a45,BrO5a46,BrO5a47,BrO5a48,BrO5a49,BrO5a50,BrO5a51,BrO5a52,BrO5a53,BrO5a54,BrO5a55
2019,1185,U,0,2795,8949,16212,31042,38730,66556,90301,100318,91729,92742,103298,87316,107741,100322,91272,76696,96528,75521,69876,58824,48954,52232,39196,36983,28127,26187,7910,4616,2407,1277,0,0,0,0,0,0,0,0,0,0,0,2795,7457,14738,26608,24787,54908,46823,58917,60150,52419,47293,38938,38703,22089,17723,11799,13548,12153,5113,4263,4450,4748,4900,973,1005,1091,1130,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,1491,1474,4435,12393,9983,36789,33439,27068,33602,44804,30678,43933,42338,34559,28656,38950,32118,23008,22165,10681,14245,6859,8759,7032,7638,2260,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,1664,3344,7962,4511,4032,8712,14159,18828,29452,29242,31184,36410,22569,26417,21313,24922,26591,17638,18491,11050,6547,3390,2308,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,0,0,2688,1245,1180,4184,5522,5317,4214,5927,6944,14487,10230,8901,6648,6859,3893,4018,7638,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,2360,2092,920,4431,843,1693,1736,852,853,0,0,2940,4866,5023,3273,1130,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1185,R,1176,3736,2761,34865,61056,64051,58282,78318,64178,79337,107035,77013,95704,91002,73829,72882,65489,67434,60579,55062,50871,35225,24365,34144,18028,19058,6944,8373,4796,2339,0,1243,0,0,2304,0,0,0,0,0,0,1176,3736,2761,25357,47855,40032,29141,47861,40602,36708,28863,17503,21751,17382,13251,10412,8617,2467,2634,1776,5652,2935,1015,3104,1060,0,0,0,1199,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,9509,11551,20817,23006,21755,17027,28419,51714,32672,38064,31697,23663,22717,13787,23849,14925,9769,11305,4892,6091,6208,2121,6726,1157,2392,0,1170,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,1650,1601,4601,5801,6549,8289,18040,22170,28276,28630,20823,31235,26713,23849,23705,26643,15073,15656,10152,9312,10604,4484,1157,1196,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,1534,1450,0,5921,8419,3501,5438,7157,11358,5679,12064,13158,13169,12433,14131,9785,1015,7243,2121,5605,1157,1196,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,1167,2175,6135,4733,2840,4308,4112,6146,4440,4710,1957,6091,8277,2121,2242,3472,3589,0,1170,0,1243,0,0,0,0,0,0,0,0,0
2019,1103,T,1368,4044,11357,21464,38876,57531,73876,80940,91126,103153,105907,103672,102972,97318,92487,89248,84506,77430,67132,62244,53792,48605,40274,29993,22681,17074,12515,6833,4696,2077,945,415,225,200,26,28,57,113,0,0,152,1334,3762,10273,19010,31995,45791,54628,54911,57996,64671,60385,52670,47337,39385,31620,27096,22461,17596,13506,11242,9704,8187,6060,4065,3460,2296,1518,1042,625,327,291,49,75,75,26,0,0,56,0,0,25,34,281,971,2181,5876,10236,16212,21456,26806,30432,35517,38370,41113,42063,42582,42287,39710,36186,31328,27466,22167,19276,14526,10461,7560,5434,3806,2109,1041,537,145,98,25,75,0,28,28,28,0,0,0,0,0,112,273,966,1337,2627,3752,5138,5846,7753,10069,10965,11939,14171,15058,16031,17879,16144,17440,15506,14405,13388,9948,7133,5570,4273,2279,1573,373,291,122,100,25,0,0,28,28,0,0,51,0,0,0,0,40,125,410,703,1042,1737,1834,2026,2317,2532,2644,3109,4328,4023,3936,4173,3923,4498,4025,3166,2691,2137,1915,713,833,443,97,49,0,0,0,0,0,0,0,0,76,0,0,0,0,0,42,0,117,144,468,418,536,1239,1399,1469,1698,1975,1747,2218,1924,2492,2239,2275,2353,1837,1637,1004,690,625,397,121,98,25,25,0,0,0,0,0,0,0
2019,1103,U,1007,3651,8572,17357,31785,53662,71376,82072,99156,112556,113805,105600,105158,99895,98383,95664,90608,83232,73758,68952,58820,54112,44954,32581,24453,19304,14260,8569,5231,2155,1103,556,307,350,46,50,102,206,0,0,280,940,3376,7845,15704,27677,45239,55799,59972,68646,76928,71634,59778,53899,46717,38250,33195,27783,21681,17276,14257,12007,10727,7742,5597,4410,2758,1888,1599,1006,407,382,86,132,131,46,0,0,103,0,0,47,67,276,654,1503,3644,7379,14027,18825,25538,29094,34820,36717,40446,41824,45280,45104,43975,40858,36277,32910,25700,22618,17857,12441,9000,7380,4780,2993,1207,732,170,171,44,131,0,50,51,51,0,0,0,0,0,73,150,465,963,1317,3051,4154,5178,6269,8054,8738,9213,12113,14120,14863,16310,15845,17521,15750,15216,13950,10338,7637,6059,4981,2706,1690,447,340,171,88,44,0,0,51,51,0,0,93,0,0,0,0,0,80,232,149,749,986,969,850,1601,1453,1839,2318,2898,3295,3026,3031,3609,3941,3798,2567,2438,2059,2009,697,805,325,127,86,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,74,68,370,114,200,476,688,901,927,1091,1087,1334,1232,1754,1611,1607,1640,968,1049,603,574,523,244,85,43,44,44,0,0,0,0,0,0,0
2019,1103,R,1743,4453,14305,25887,46531,61737,76692,79687,82157,92029,95667,100832,99361,92914,82579,78852,74701,68096,56587,51837,46068,40176,33282,26109,20070,13927,10092,4469,3972,1972,734,228,116,0,0,0,0,0,0,0,0,1743,4165,12844,22570,36656,46390,53309,49311,46099,50171,45802,42204,36501,26855,20478,17214,13911,11022,7507,6564,6167,4301,3546,1766,2060,1645,1004,283,109,219,169,0,0,0,0,0,0,0,0,0,0,0,287,1307,2912,8285,13341,18671,24367,28223,32013,36420,40804,42216,42471,38048,37722,32860,28669,23453,19019,16738,14161,9548,7490,5440,2687,2453,905,816,274,113,0,0,0,0,0,0,0,0,0,0,0,0,154,404,1506,1744,4101,4528,6238,6636,9678,13037,14643,16596,17630,16579,17908,20402,16619,17314,15131,13165,12549,9363,6391,4880,3290,1697,1415,274,226,57,116,0,0,0,0,0,0,0,0,0,0,0,0,84,174,611,1317,1369,2625,2955,3756,3500,4378,3999,4390,6627,5193,5384,5943,4405,5350,4365,4066,3063,2248,1784,735,871,603,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,165,228,583,813,1031,2500,2614,2423,2946,3395,2809,3624,2998,3627,3199,3274,3424,3116,2467,1561,848,762,603,169,171,0,0,0,0,0,0,0,0,0
2019,1112,T,1691,7403,16267,33708,54565,67489,86439,99749,103929,110731,111543,106341,102675,97048,90507,86144,78095,67495,60677,58327,48755,46607,36412,30378,20687,16103,11416,7114,3086,2325,1206,601,0,0,0,0,0,0,0,0,0,1128,7013,14807,27442,42609,48269,56582,61190,60707,59155,55494,43362,42187,27309,20915,20248,14428,11326,9624,6869,6369,4817,4216,2425,1857,1624,1746,418,0,291,151,150,0,0,0,0,0,0,0,0,0,564,390,1043,5618,9565,14852,24428,28919,31827,34754,38106,44567,40636,44712,40585,40017,33665,30049,23825,20024,17603,14090,11371,9828,5967,3789,2820,1116,561,436,301,150,0,0,0,0,0,0,0,0,0,0,0,209,432,2391,3495,3967,7754,8841,12386,13873,11529,13494,17818,21289,17852,21184,18954,18778,19442,15634,18185,12521,10977,7161,6631,3492,2790,842,872,301,150,0,0,0,0,0,0,0,0,0,0,0,0,216,0,874,1253,1048,982,3143,2405,4818,4033,5168,4482,4553,4695,4276,4812,6170,5327,5781,4855,3446,3978,2165,1209,1953,701,436,151,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,209,838,1572,1294,1665,2065,2326,2041,3237,3475,4122,2889,3638,5821,3822,3733,3450,3702,1724,1894,2149,837,982,291,301,150,0,0,0,0,0,0,0,0,0
2019,1112,U,2167,7890,16482,34126,52374,62416,81993,99856,98150,110436,106572,107085,106713,98211,91694,88023,76585,71998,62271,60329,51546,45032,37849,30071,21455,15575,10214,7280,2909,2152,897,659,0,0,0,0,0,0,0,0,0,1548,7575,14464,28956,39196,43522,52980,64444,60859,64605,56565,47649,48843,31517,25358,23990,16737,13028,10815,7757,8086,5607,5059,2615,2362,1797,2161,416,0,430,224,220,0,0,0,0,0,0,0,0,0,619,316,1682,4826,11151,14507,23336,27118,26850,32303,36344,42633,42130,47377,43183,43570,36855,35828,27734,22925,20719,15244,13865,11580,6299,3994,2750,1456,623,215,224,220,0,0,0,0,0,0,0,0,0,0,0,0,345,2027,3374,4100,6062,7458,9939,10930,10784,10880,13623,16906,13583,16906,17485,17094,18961,14318,16646,11242,9899,8661,6190,3143,2912,1039,861,224,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1577,1595,895,2761,1913,3762,3009,4270,3675,3881,3719,2914,4186,6033,5390,4556,5809,2802,2952,2396,589,1872,416,215,224,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,638,2088,828,820,2257,1852,1423,2573,2999,2367,2743,2442,4654,3032,2979,1874,3175,1181,1198,1571,624,831,430,0,0,0,0,0,0,0,0,0,0,0
2019,1112,R,956,6617,15917,33005,58519,76804,95150,99542,115075,111329,121958,104715,94477,94713,88014,82166,81263,58177,57399,54161,42616,50067,33333,31042,19102,17212,14016,6778,3453,2685,1841,475,0,0,0,0,0,0,0,0,0,478,6108,15368,24899,48766,56984,63639,54962,60414,48112,53249,33991,28672,18861,11581,12325,9581,7804,7175,5022,2594,3081,2410,2016,813,1259,849,424,0,0,0,0,0,0,0,0,0,0,0,0,0,478,509,0,6948,6705,15485,26568,32366,41427,39720,41798,48794,37603,39361,35128,32493,26969,18092,15785,13989,10747,11554,6024,6047,5283,3359,2973,424,432,895,460,0,0,0,0,0,0,0,0,0,0,0,0,549,579,3048,3716,3707,10992,11507,17343,20040,13158,18801,26241,30496,26891,30163,21994,22242,20445,18529,21567,15261,13304,4064,7557,4247,2542,432,895,460,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,619,618,0,1151,3916,3435,7127,6110,6970,6176,5976,6742,7095,6099,6456,5188,8473,2811,4838,6096,1679,2548,2118,1295,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,1221,575,2238,3435,1645,3290,3280,4632,4482,7807,3193,6099,8250,5559,5392,6827,4838,2845,3359,3398,1271,1295,0,920,475,0,0,0,0,0,0,0,0,0
2019,1118,T,2313,5205,12249,19777,32939,42932,58152,64473,67345,81826,81878,78304,77725,74215,66362,64335,59677,56849,54697,48298,44506,37207,31488,23313,16952,13336,10058,5639,3193,1790,934,219,111,166,112,0,0,0,57,0,0,2313,4771,11206,16536,27764,31961,40178,42249,40785,47452,44808,39962,34593,27455,20997,17425,13948,11251,10484,7543,7266,5184,4704,3431,1949,1380,1833,679,206,369,110,0,111,0,56,0,0,0,0,0,0,0,434,956,2742,4600,9416,14538,16815,18917,24959,26900,26731,29696,31692,29713,31242,29160,27158,24205,22441,19026,15745,13240,7856,6479,4650,3091,1514,1082,316,440,0,0,111,0,0,0,0,0,0,0,0,0,87,499,575,1382,2731,4140,5448,7249,6780,7763,8225,10242,9680,10541,10999,11710,13582,12367,11282,9593,7974,6710,4823,4496,2934,1723,979,737,165,165,0,55,56,0,0,0,0,0,0,0,0,0,0,0,173,705,1014,1816,1719,1990,2228,3704,3432,3323,2754,3136,4011,3919,3512,4111,3537,3424,2684,2046,1482,1152,888,670,105,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,378,448,1400,1620,1507,1394,2649,2374,2434,2719,2506,2435,2820,3149,2146,2633,1656,1328,1048,835,258,263,55,55,0,0,0,0,0,0,57,0,0
2019,1118,U,2035,4667,8577,15103,25593,33818,49862,57115,60139,79452,79289,76260,76435,71833,65002,63767,60241,55912,53634,48123,45052,38198,31238,23211,16241,12740,10169,5413,3175,1990,909,140,143,212,143,0,0,0,0,0,0,2035,4211,7686,12604,21569,26327,36099,40252,40060,51788,49191,42886,37981,28826,22848,18800,15476,12066,11005,8344,8186,5739,5249,3909,2157,1458,2034,792,259,464,140,0,143,0,72,0,0,0,0,0,0,0,455,780,1979,3612,6059,11168,12837,14816,21060,23608,25222,29234,32155,29638,32725,30665,28551,25955,24176,21083,17575,13848,8674,6712,5007,3346,1782,1231,265,489,0,0,142,0,0,0,0,0,0,0,0,0,111,521,413,1322,1918,2829,3996,4882,4327,5945,6146,8189,8502,9516,10088,10423,12394,11831,10659,9505,7651,6536,4674,4373,3215,1650,1037,929,140,140,0,71,72,0,0,0,0,0,0,0,0,0,0,0,110,677,979,975,1149,1129,1104,2128,1731,2303,1683,2293,3456,2946,2343,3239,3168,3035,2321,1918,1204,787,726,454,133,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,292,574,1035,1104,946,932,1712,1044,1720,1416,1334,1429,1885,2212,1454,1771,779,697,787,462,194,199,0,0,0,0,0,0,0,0,0,0,0
2019,1118,R,3055,6931,25252,38217,61594,76046,87726,90066,92355,90274,91250,86227,82780,84080,72380,66893,57165,60951,59546,49091,42153,32971,32542,23762,20044,15817,9619,6498,3267,1021,1027,502,0,0,0,0,0,0,235,0,0,3055,6566,23673,32053,51932,52431,54728,49196,43302,32022,28941,28633,21313,21778,12804,11236,7146,7681,8108,3896,3301,2812,2401,1335,1041,1054,1040,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,1578,5753,8454,21613,26559,30653,33153,38835,38815,32582,31506,29773,30050,24562,22458,21060,16217,14545,10157,7923,10670,4272,5467,3163,2080,500,503,511,257,0,0,0,0,0,0,0,0,0,0,0,0,0,411,1208,1601,5634,8704,10487,15670,15662,14810,16371,18746,14894,15155,15057,17344,19004,14805,13966,9968,9336,7476,5467,5009,1820,1999,754,0,257,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,805,1135,4736,3747,5107,6582,9884,10476,7839,7578,6890,6442,8362,8831,7872,5112,5068,4272,2603,2636,2600,1499,1508,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,677,0,2724,3620,3707,3308,6794,8362,5614,8424,7855,7013,6856,7157,5068,6408,5467,3954,2080,2249,503,511,257,251,0,0,0,0,0,0,235,0,0
2019,1160,T,2004,6035,12542,21716,35532,52211,63314,74940,73682,84581,90722,90994,78754,74646,70244,69551,66984,62499,53438,51020,44377,37033,30907,23275,16892,12015,9442,6650,3387,1695,686,173,279,137,35,110,0,0,0,0,65,1902,5571,11143,18599,30272,39251,45452,50063,46868,49576,51538,47374,37305,30039,24358,21520,17704,15032,10730,9857,8373,5364,5389,3740,2714,1832,1008,922,575,320,137,69,139,34,35,74,0,0,0,0,32,103,464,1184,2857,4693,10933,14247,20046,20835,25676,28766,32478,30396,32538,31562,32237,32625,29440,26400,23425,19391,16850,12893,9264,6295,4440,3187,2733,961,512,69,69,70,34,0,37,0,0,0,0,0,0,0,215,208,567,1600,3190,3752,4599,7019,8689,8376,8219,8334,10091,11530,12278,12541,12244,12457,11074,9951,8337,7020,5198,3229,3126,1778,1116,352,240,0,70,34,0,0,0,0,0,0,0,0,0,0,52,0,320,425,925,966,1777,1419,2055,2161,2253,2859,2497,2505,3378,2576,3548,3334,3021,2710,1554,1415,1397,1108,658,288,256,206,35,0,34,0,0,0,0,0,0,32,0,0,0,0,0,107,0,154,414,533,310,711,673,1481,1373,1767,1872,2108,1487,1733,2205,1847,1578,1697,1271,1118,1013,560,447,256,34,0,0,0,0,0,0,0,0,0,0
2019,1160,U,1782,4646,8900,14137,27418,37877,53854,63204,65298,77879,88096,88706,76696,72748,70416,68819,69200,64286,55007,51920,47620,38623,31584,24457,17484,13152,10106,6823,3257,1743,852,254,362,200,51,109,0,0,0,0,100,1620,4252,7686,11794,23757,30611,41414,45740,46373,50456,55529,50894,40474,33067,27623,23962,20585,17560,12533,11670,9501,6644,6093,4386,3193,2141,1194,1035,551,413,200,101,155,50,51,55,0,0,0,0,50,162,394,1052,2041,3212,5798,10276,14440,14965,21680,25570,30360,28938,31979,32340,32972,35322,32217,29002,25681,22067,19117,15087,10549,7105,4981,3813,3153,1055,642,100,101,103,50,0,55,0,0,0,0,0,0,0,162,302,448,1160,2009,2344,3087,4323,6043,5520,5621,5818,7698,9431,10141,10900,10799,10927,11455,9675,7834,7191,5229,3670,3307,1553,963,321,251,0,103,50,0,0,0,0,0,0,0,0,0,0,0,0,232,155,605,537,1161,700,1435,1271,1298,2038,1342,1899,2344,1806,2416,2988,2176,1824,1422,1237,1398,1102,659,275,138,301,51,0,50,0,0,0,0,0,0,50,0,0,0,0,0,77,0,76,336,258,254,497,391,586,717,1112,1253,1265,867,1226,1609,1010,746,909,719,961,689,424,413,229,0,0,0,0,0,0,0,0,0,0,0
2019,1160,R,2391,8673,19783,38366,53618,84100,84178,99864,91946,99394,96746,96754,84175,79981,69747,71548,61143,57745,49079,48603,36090,32969,29182,20108,15344,9224,7844,6248,3693,1583,327,0,107,0,0,113,0,0,0,0,0,2391,8075,18014,33549,44792,58475,54358,59244,47946,47629,42381,38507,28959,21524,14930,14854,10107,8306,5721,4990,5492,2092,3595,2011,1461,1073,560,658,633,106,0,0,107,0,0,113,0,0,0,0,0,0,598,1448,4650,7993,22358,23004,31950,33621,34510,36097,37812,34236,34110,29316,30230,25518,22050,19170,17365,12553,11056,7295,5821,4175,3110,1681,1754,739,211,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,833,2580,5794,6743,7894,12977,14760,15570,15059,15408,17001,17259,17913,16908,16259,16567,10101,10658,9621,6562,5115,2145,2690,2302,1477,422,218,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,516,1022,1606,1900,3137,3069,3614,4505,4940,5231,5649,4103,6130,4717,6587,4217,5179,4969,1905,1879,1394,1121,658,317,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,321,585,1141,438,1251,1416,3999,3269,3556,3502,4351,3212,3094,3727,3984,3701,3810,2714,1502,1793,877,528,317,109,0,0,0,0,0,0,0,0,0,0
2019,3800,T,1131,3569,12992,35305,61879,86810,107963,119204,108633,116476,116760,107429,101365,90015,83151,82604,78770,72769,61968,57700,55067,46310,39279,28621,22393,18442,12918,8293,4724,3069,1637,677,404,295,123,147,67,52,16,16,32,1087,3288,11646,31294,46954,56640,60153,58912,47379,43591,39224,31218,24743,19073,15074,13059,11550,9381,8109,6771,6095,5347,4540,3244,2537,1796,1481,1156,698,572,333,149,202,155,86,49,50,52,16,0,32,30,281,1221,3531,13765,26093,38446,43113,39617,42497,40923,35422,32988,27535,24567,22310,19944,17158,14205,12515,11702,9601,7720,6279,4340,3236,2659,1640,814,572,350,215,51,31,18,33,17,0,0,0,0,15,0,125,403,1054,3654,8285,14197,17318,23279,26857,26875,28385,26142,25208,26388,25305,23901,19002,18297,17321,13422,11403,7758,6374,5188,3400,2061,1105,707,384,99,0,47,18,49,0,0,0,0,0,0,0,0,62,75,332,957,2611,3712,5985,7767,10129,11634,11921,12964,14205,14236,14206,11872,11783,11289,9853,8467,5812,4636,4147,2629,1593,1047,512,217,116,67,31,0,0,0,0,0,0,0,0,0,0,15,30,91,123,371,607,1124,1989,3785,3615,5343,5339,6643,7734,8124,8780,8334,8661,8087,7149,5527,4507,4075,2750,1843,1061,707,353,99,84,31,0,16,0,0,0,16,0
2019,3800,U,1145,2630,8350,23145,40220,62736,89982,102122,94037,105563,112441,99716,91926,81607,75686,77503,75046,70204,59541,56794,56288,46632,39246,27719,21148,18481,13809,8861,4840,3400,1776,933,467,476,175,226,135,109,32,31,33,1050,2478,7230,20523,31339,43714,55347,55448,46175,45867,45344,34771,27629,20802,16414,14486,13339,11024,9200,7774,7555,6473,5481,3526,2752,2157,1875,1407,775,590,420,225,300,238,105,97,102,109,32,0,33,64,153,992,2230,8312,16589,28199,34514,33802,37701,39320,35395,31849,29188,26515,25286,23443,20266,16080,14995,14383,11770,9604,7237,4684,3925,3211,2096,963,759,484,386,67,60,35,65,34,0,0,0,0,32,0,128,392,512,2226,5512,9999,11670,17044,20536,19783,22188,20069,20094,22591,22503,21778,18360,18393,18160,13724,11741,8002,6299,5407,4006,2455,1203,759,420,161,0,89,35,65,0,0,0,0,0,0,0,0,0,0,178,733,1935,1940,4154,5935,7269,7707,7962,8947,10780,10646,10899,9358,9367,9784,8616,6738,4778,3957,3743,2358,1377,989,674,226,64,100,60,0,0,0,0,0,0,0,0,0,0,0,57,30,191,226,450,797,1306,2498,2554,3586,3716,4360,5114,6237,6543,6266,6405,6050,5682,4175,3456,3249,2358,1527,909,618,226,96,0,30,0,0,0,0,0,31,0
2019,3800,R,1119,4450,17429,48145,86149,111739,124839,134885,123336,127113,120895,115862,112313,100375,92662,88740,83073,75800,64996,58801,53672,45932,39319,29766,24019,18395,11907,7672,4586,2689,1492,407,341,97,65,66,0,0,0,0,31,1119,4048,15867,42668,64452,70025,64663,62093,48592,41372,33364,27332,21395,16943,13366,11343,9482,7440,6749,5552,4426,4025,3432,2885,2256,1357,1033,882,605,551,243,68,102,65,65,0,0,0,0,0,31,0,402,1440,4904,19876,35935,48063,51008,45475,47171,42458,35450,34310,25498,22084,18730,15900,13486,11867,9503,8637,7058,5503,5064,3889,2398,2033,1143,637,356,208,34,34,0,0,0,0,0,0,0,0,0,0,123,414,1662,5134,10887,18050,23007,29357,32909,34630,35573,33625,31723,30954,28544,26409,19803,18180,16362,13068,11006,7449,6472,4922,2711,1632,987,648,347,34,0,0,0,33,0,0,0,0,0,0,0,0,127,160,492,1166,3231,5497,7769,9520,13256,16188,16801,18082,18325,18386,18112,15007,14720,13009,11304,10503,7125,5522,4638,2936,1828,1115,324,208,170,34,0,0,0,0,0,0,0,0,0,0,0,32,0,154,60,504,765,1443,2643,5193,4846,7509,7407,9389,10761,10353,11570,10846,11239,10477,8876,7243,5879,5080,3195,2187,1242,810,486,102,170,32,0,33,0,0,0,0,0
2019,1182,T,846,4054,20468,50677,81417,108647,124549,133067,117285,120301,110986,103783,96149,79071,76514,76473,73934,67956,59235,54423,52327,46084,37326,26887,19524,18448,11197,7681,4313,1710,1486,424,331,199,0,53,0,0,0,0,0,757,3920,19100,45712,62926,72056,68053,63807,47714,39832,30963,25877,18123,13096,10739,9939,8927,6998,7404,4693,4724,4294,4027,2452,1677,1449,1261,1038,575,391,159,106,110,100,0,0,0,0,0,0,0,45,134,1321,4590,17575,33220,48017,53708,48074,50291,44821,37514,32845,22826,21652,18168,15538,12728,10190,8804,7308,8252,6244,4904,2924,2753,2068,986,767,293,425,106,55,50,0,0,0,0,0,0,0,45,0,47,281,870,3192,7631,14201,19135,25906,29280,31470,33895,30702,30084,31234,30204,28885,22485,21682,20269,14794,12035,8088,5634,5699,3178,2128,959,489,425,53,0,0,0,0,0,0,0,0,0,0,0,0,94,46,90,848,1307,2042,3952,5305,7352,9709,10131,11338,13873,14297,14440,13450,14006,13405,11622,9818,7012,5634,5022,2572,1920,1198,195,212,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,44,320,319,617,1570,1577,2317,2701,3258,4967,4905,5706,5239,6621,7122,5203,4431,3655,3525,2118,1609,815,342,265,106,110,50,0,53,0,0,0,0,0
2019,1182,U,1008,2576,11483,23730,38209,59565,90097,103598,88523,92628,92092,80451,75040,61810,55662,58331,61009,56261,47208,46912,49769,42412,33647,22848,15173,16427,10260,7298,4308,1536,1574,479,389,332,0,0,0,0,0,0,0,807,2576,10753,21989,30174,42348,53253,54051,39629,35086,30048,22555,17025,12053,8568,8825,7881,6494,6771,4656,5252,5059,4309,2388,1686,1794,1164,1140,685,102,121,120,259,222,0,0,0,0,0,0,0,101,0,731,1649,7789,16174,31539,39538,37056,40437,40064,33832,29043,21494,19645,16586,15422,13194,8986,8618,7920,8601,6693,4856,2835,2927,2116,1026,783,512,726,240,130,111,0,0,0,0,0,0,0,101,0,0,92,246,1043,4618,9409,10636,14999,18548,20093,23106,21435,21282,23095,25205,25088,19301,21197,21925,14503,11368,7802,4215,5476,3808,2737,783,512,363,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,601,858,2017,3153,3256,4864,5641,5020,8387,9987,8887,9429,9313,11088,9275,7334,5015,4138,3588,1692,1254,1175,205,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,88,278,715,1001,1188,1146,1440,2514,2598,2721,3127,3585,4975,3942,2786,2299,2644,1481,1140,881,205,121,0,0,0,0,0,0,0,0,0,0
